fault,batch,interval,window_start_h,window_end_h,feature,feature_column,window_score_max_41,frozen_threshold,score_over_threshold,positive,n_active_variables,active_variables,dominant_variable
8,4,10-15h,10.0,15.0,residual,residual_std_ratio,5.512154492539561,1.3681613543196571,4.028877496894786,True,19.0,XMEAS-1;XMEAS-5;XMEAS-6;XMEAS-7;XMEAS-10;XMEAS-11;XMEAS-13;XMEAS-16;XMEAS-18;XMEAS-20;XMEAS-21;XMEAS-22;XMEAS-23;XMEAS-24;XMEAS-25;XMEAS-29;XMEAS-30;XMEAS-31;XMEAS-38,XMEAS-20
8,4,10-15h,10.0,15.0,diff,diff_std_ratio,1.7454912052174325,1.4051245046201666,1.2422324139093097,True,1.0,XMEAS-38,XMEAS-38
8,4,10-15h,10.0,15.0,any-primary,any-primary,,,,True,,,
8,5,0-5h,0.0,5.0,level,abs_shift_sigma,0.6453362210267323,1.9695333234149084,0.3276594578800044,False,0.0,,XMEAS-1
8,5,0-5h,0.0,5.0,trend,abs_slope_sigma_h,0.3574396159827659,0.7468621213669596,0.4785884914454555,False,0.0,,XMEAS-11
8,5,0-5h,0.0,5.0,residual,residual_std_ratio,1.1177394807504841,1.3681613543196571,0.8169646637229424,False,0.0,,XMEAS-26
8,5,0-5h,0.0,5.0,diff,diff_std_ratio,1.1343644668613984,1.4051245046201666,0.8073053050683504,False,0.0,,XMEAS-26
8,5,0-5h,0.0,5.0,any-primary,any-primary,,,,False,,,
8,5,5-10h,5.0,10.0,level,abs_shift_sigma,0.8104926089316784,1.9695333234149084,0.4115150524726295,False,0.0,,XMEAS-1
8,5,5-10h,5.0,10.0,trend,abs_slope_sigma_h,0.4138915152952826,0.7468621213669596,0.5541739277629306,False,0.0,,XMEAS-18
8,5,5-10h,5.0,10.0,residual,residual_std_ratio,1.0641729189020752,1.3681613543196571,0.777812438234856,False,0.0,,XMEAS-40
8,5,5-10h,5.0,10.0,diff,diff_std_ratio,1.3138067094264412,1.4051245046201666,0.9350108870114606,False,0.0,,XMEAS-40
8,5,5-10h,5.0,10.0,any-primary,any-primary,,,,False,,,
8,5,10-15h,10.0,15.0,level,abs_shift_sigma,23.695879133233053,1.9695333234149084,12.031215136866816,True,16.0,XMEAS-1;XMEAS-4;XMEAS-5;XMEAS-6;XMEAS-10;XMEAS-11;XMEAS-18;XMEAS-20;XMEAS-21;XMEAS-22;XMEAS-23;XMEAS-25;XMEAS-29;XMEAS-31;XMEAS-35;XMEAS-38,XMEAS-1
8,5,10-15h,10.0,15.0,trend,abs_slope_sigma_h,12.091589148139448,0.7468621213669596,16.189854595930733,True,16.0,XMEAS-1;XMEAS-4;XMEAS-5;XMEAS-6;XMEAS-10;XMEAS-11;XMEAS-18;XMEAS-20;XMEAS-21;XMEAS-22;XMEAS-23;XMEAS-25;XMEAS-29;XMEAS-31;XMEAS-35;XMEAS-38,XMEAS-1
8,5,10-15h,10.0,15.0,residual,residual_std_ratio,4.802003054255854,1.3681613543196571,3.509822170531733,True,19.0,XMEAS-1;XMEAS-5;XMEAS-6;XMEAS-7;XMEAS-10;XMEAS-11;XMEAS-13;XMEAS-15;XMEAS-16;XMEAS-18;XMEAS-20;XMEAS-21;XMEAS-22;XMEAS-23;XMEAS-25;XMEAS-28;XMEAS-29;XMEAS-31;XMEAS-34,XMEAS-20
8,5,10-15h,10.0,15.0,diff,diff_std_ratio,1.2500674208531382,1.4051245046201666,0.8896488650954504,False,0.0,,XMEAS-34
8,5,10-15h,10.0,15.0,any-primary,any-primary,,,,True,,,
10,1,0-5h,0.0,5.0,level,abs_shift_sigma,0.39618246260954587,1.9695333234149084,0.2011555011024735,False,0.0,,XMEAS-32
10,1,0-5h,0.0,5.0,trend,abs_slope_sigma_h,0.31193791585281466,0.7468621213669596,0.4176646624973883,False,0.0,,XMEAS-37
10,1,0-5h,0.0,5.0,residual,residual_std_ratio,1.118504924485223,1.3681613543196571,0.8175241326279237,False,0.0,,XMEAS-40
10,1,0-5h,0.0,5.0,diff,diff_std_ratio,1.2747166210348047,1.4051245046201666,0.9071912252924421,False,0.0,,XMEAS-38
10,1,0-5h,0.0,5.0,any-primary,any-primary,,,,False,,,
10,1,5-10h,5.0,10.0,level,abs_shift_sigma,0.6319859914479872,1.9695333234149084,0.32088108585652547,False,0.0,,XMEAS-31
10,1,5-10h,5.0,10.0,trend,abs_slope_sigma_h,0.33726908650136017,0.7468621213669596,0.45158145908386216,False,0.0,,XMEAS-1
10,1,5-10h,5.0,10.0,residual,residual_std_ratio,1.1845605176543403,1.3681613543196571,0.8658046902979396,False,0.0,,XMEAS-37
10,1,5-10h,5.0,10.0,diff,diff_std_ratio,1.1797107476461286,1.4051245046201666,0.8395773782089354,False,0.0,,XMEAS-38
10,1,5-10h,5.0,10.0,any-primary,any-primary,,,,False,,,
10,1,10-15h,10.0,15.0,level,abs_shift_sigma,6.08227837847306,1.9695333234149084,3.0881825182460987,True,1.0,XMEAS-18,XMEAS-18
10,1,10-15h,10.0,15.0,trend,abs_slope_sigma_h,2.382565646810363,0.7468621213669596,3.1901010623615824,True,1.0,XMEAS-18,XMEAS-18
10,1,10-15h,10.0,15.0,residual,residual_std_ratio,4.361499936089393,1.3681613543196571,3.187854942926836,True,1.0,XMEAS-18,XMEAS-18
10,1,10-15h,10.0,15.0,diff,diff_std_ratio,1.3029137906565484,1.4051245046201666,0.9272586068867629,False,0.0,,XMEAS-29
10,1,10-15h,10.0,15.0,any-primary,any-primary,,,,True,,,
10,2,0-5h,0.0,5.0,level,abs_shift_sigma,0.8074209081506348,1.9695333234149084,0.40995544403923795,False,0.0,,XMEAS-1
10,2,0-5h,0.0,5.0,trend,abs_slope_sigma_h,0.4281580145114607,0.7468621213669596,0.5732758460528373,False,0.0,,XMEAS-18
10,2,0-5h,0.0,5.0,residual,residual_std_ratio,1.1358881742489617,1.3681613543196571,0.8302296879404276,False,0.0,,XMEAS-38
10,2,0-5h,0.0,5.0,diff,diff_std_ratio,1.1472822063537291,1.4051245046201666,0.8164986110350859,False,0.0,,XMEAS-34
10,2,0-5h,0.0,5.0,any-primary,any-primary,,,,False,,,
10,2,5-10h,5.0,10.0,level,abs_shift_sigma,0.9470898104885626,1.9695333234149084,0.4808701631137853,False,0.0,,XMEAS-1
10,2,5-10h,5.0,10.0,trend,abs_slope_sigma_h,0.5839142758051964,0.7468621213669596,0.7818233902885252,False,0.0,,XMEAS-20
10,2,5-10h,5.0,10.0,residual,residual_std_ratio,1.0774219689157793,1.3681613543196571,0.7874962741156702,False,0.0,,XMEAS-39
10,2,5-10h,5.0,10.0,diff,diff_std_ratio,1.1092078343826195,1.4051245046201666,0.7894018150957097,False,0.0,,XMEAS-29
10,2,5-10h,5.0,10.0,any-primary,any-primary,,,,False,,,
10,2,10-15h,10.0,15.0,level,abs_shift_sigma,0.5490005380367814,1.9695333234149084,0.27874650888611907,False,0.0,,XMEAS-10
10,2,10-15h,10.0,15.0,trend,abs_slope_sigma_h,1.820624661671416,0.7468621213669596,2.437698484881226,True,1.0,XMEAS-18,XMEAS-18
10,2,10-15h,10.0,15.0,residual,residual_std_ratio,15.992266851597657,1.3681613543196571,11.6888748546403,True,2.0,XMEAS-18;XMEAS-38,XMEAS-18
10,2,10-15h,10.0,15.0,diff,diff_std_ratio,2.565913907217517,1.4051245046201666,1.8261114219989605,True,1.0,XMEAS-18,XMEAS-18
10,2,10-15h,10.0,15.0,any-primary,any-primary,,,,True,,,
10,3,0-5h,0.0,5.0,level,abs_shift_sigma,0.5708814730550148,1.9695333234149084,0.28985621429607616,False,0.0,,XMEAS-37
10,3,0-5h,0.0,5.0,trend,abs_slope_sigma_h,0.37933064929077787,0.7468621213669596,0.5078991669794423,False,0.0,,XMEAS-1
10,3,0-5h,0.0,5.0,residual,residual_std_ratio,1.2412015724277976,1.3681613543196571,0.9072040870829943,False,0.0,,XMEAS-37
10,3,0-5h,0.0,5.0,diff,diff_std_ratio,1.3811807779310976,1.4051245046201666,0.9829597116765525,False,0.0,,XMEAS-37
10,3,0-5h,0.0,5.0,any-primary,any-primary,,,,False,,,
10,3,5-10h,5.0,10.0,level,abs_shift_sigma,0.4759576496188893,1.9695333234149084,0.24166011509449464,False,0.0,,XMEAS-20
10,3,5-10h,5.0,10.0,trend,abs_slope_sigma_h,0.22618878845651644,0.7468621213669596,0.30285213560239177,False,0.0,,XMEAS-21
10,3,5-10h,5.0,10.0,residual,residual_std_ratio,1.0579465090113813,1.3681613543196571,0.7732615057947345,False,0.0,,XMEAS-17
10,3,5-10h,5.0,10.0,diff,diff_std_ratio,1.2927246189843233,1.4051245046201666,0.9200071699936461,False,0.0,,XMEAS-38
10,3,5-10h,5.0,10.0,any-primary,any-primary,,,,False,,,
10,3,10-15h,10.0,15.0,level,abs_shift_sigma,10.82405205314684,1.9695333234149084,5.495744562665929,True,1.0,XMEAS-18,XMEAS-18
10,3,10-15h,10.0,15.0,trend,abs_slope_sigma_h,4.455733698994137,0.7468621213669596,5.965938787789826,True,1.0,XMEAS-18,XMEAS-18
10,3,10-15h,10.0,15.0,residual,residual_std_ratio,12.181446750550245,1.3681613543196571,8.903516176721487,True,1.0,XMEAS-18,XMEAS-18
10,3,10-15h,10.0,15.0,diff,diff_std_ratio,1.6388579477550695,1.4051245046201666,1.1663435819148893,True,1.0,XMEAS-18,XMEAS-18
10,3,10-15h,10.0,15.0,any-primary,any-primary,,,,True,,,
10,4,0-5h,0.0,5.0,level,abs_shift_sigma,0.44847315809433796,1.9695333234149084,0.22770529077250912,False,0.0,,XMEAS-38
10,4,0-5h,0.0,5.0,trend,abs_slope_sigma_h,0.609273610349049,0.7468621213669596,0.8157778965064041,False,0.0,,XMEAS-1
10,4,0-5h,0.0,5.0,residual,residual_std_ratio,1.1943478912337082,1.3681613543196571,0.8729583593797818,False,0.0,,XMEAS-41
10,4,0-5h,0.0,5.0,diff,diff_std_ratio,1.386538397729713,1.4051245046201666,0.9867726263193468,False,0.0,,XMEAS-41
10,4,0-5h,0.0,5.0,any-primary,any-primary,,,,False,,,
10,4,5-10h,5.0,10.0,level,abs_shift_sigma,0.47479845237147705,1.9695333234149084,0.24107155066980018,False,0.0,,XMEAS-20
10,4,5-10h,5.0,10.0,trend,abs_slope_sigma_h,0.2553921953626984,0.7468621213669596,0.3419536057006903,False,0.0,,XMEAS-27
10,4,5-10h,5.0,10.0,residual,residual_std_ratio,1.112641823255773,1.3681613543196571,0.8132387453737533,False,0.0,,XMEAS-26
10,4,5-10h,5.0,10.0,diff,diff_std_ratio,1.204680431990085,1.4051245046201666,0.8573478208009292,False,0.0,,XMEAS-40
10,4,5-10h,5.0,10.0,any-primary,any-primary,,,,False,,,
10,4,10-15h,10.0,15.0,level,abs_shift_sigma,1.4802266217924038,1.9695333234149084,0.7515621107775359,False,0.0,,XMEAS-18
10,4,10-15h,10.0,15.0,trend,abs_slope_sigma_h,1.2759954726322587,0.7468621213669596,1.7084752809485664,True,1.0,XMEAS-18,XMEAS-18
10,4,10-15h,10.0,15.0,residual,residual_std_ratio,18.993364642884774,1.3681613543196571,13.88240106542811,True,2.0,XMEAS-18;XMEAS-38,XMEAS-18
10,4,10-15h,10.0,15.0,diff,diff_std_ratio,2.7884216549931766,1.4051245046201666,1.984465893110976,True,1.0,XMEAS-18,XMEAS-18
10,4,10-15h,10.0,15.0,any-primary,any-primary,,,,True,,,
10,5,0-5h,0.0,5.0,level,abs_shift_sigma,0.8642271199722605,1.9695333234149084,0.43879791709936944,False,0.0,,XMEAS-1
10,5,0-5h,0.0,5.0,trend,abs_slope_sigma_h,0.4501967122730685,0.7468621213669596,0.6027842347247264,False,0.0,,XMEAS-20
10,5,0-5h,0.0,5.0,residual,residual_std_ratio,1.2396678792533609,1.3681613543196571,0.906083098560994,False,0.0,,XMEAS-10
10,5,0-5h,0.0,5.0,diff,diff_std_ratio,1.3356716059907112,1.4051245046201666,0.9505717120432471,False,0.0,,XMEAS-39
10,5,0-5h,0.0,5.0,any-primary,any-primary,,,,False,,,
10,5,5-10h,5.0,10.0,level,abs_shift_sigma,0.8174995014102135,1.9695333234149084,0.4150726934605901,False,0.0,,XMEAS-1
10,5,5-10h,5.0,10.0,trend,abs_slope_sigma_h,0.5125797855950828,0.7468621213669596,0.686311128829138,False,0.0,,XMEAS-20
10,5,5-10h,5.0,10.0,residual,residual_std_ratio,1.181424605009054,1.3681613543196571,0.8635126268396455,False,0.0,,XMEAS-10
10,5,5-10h,5.0,10.0,diff,diff_std_ratio,1.1994767452017212,1.4051245046201666,0.8536444573116059,False,0.0,,XMEAS-40
10,5,5-10h,5.0,10.0,any-primary,any-primary,,,,False,,,
10,5,10-15h,10.0,15.0,level,abs_shift_sigma,10.513009608471103,1.9695333234149084,5.33781758525565,True,1.0,XMEAS-18,XMEAS-18
10,5,10-15h,10.0,15.0,trend,abs_slope_sigma_h,4.109694619814618,0.7468621213669596,5.502614876615733,True,1.0,XMEAS-18,XMEAS-18
10,5,10-15h,10.0,15.0,residual,residual_std_ratio,6.346084252670836,1.3681613543196571,4.638403381760875,True,3.0,XMEAS-10;XMEAS-18;XMEAS-40,XMEAS-18
10,5,10-15h,10.0,15.0,diff,diff_std_ratio,1.427706314562466,1.4051245046201666,1.0160710384510758,True,1.0,XMEAS-18,XMEAS-18
10,5,10-15h,10.0,15.0,any-primary,any-primary,,,,True,,,
13,1,0-5h,0.0,5.0,level,abs_shift_sigma,0.37659919964741584,1.9695333234149084,0.19121240304502338,False,0.0,,XMEAS-35
13,1,0-5h,0.0,5.0,trend,abs_slope_sigma_h,0.21061713403625185,0.7468621213669596,0.28200269904003905,False,0.0,,XMEAS-16
13,1,0-5h,0.0,5.0,residual,residual_std_ratio,1.331599858760303,1.3681613543196571,0.9732769125191854,False,0.0,,XMEAS-10
13,1,0-5h,0.0,5.0,diff,diff_std_ratio,1.1419373389480934,1.4051245046201666,0.8126947720243353,False,0.0,,XMEAS-31
13,1,0-5h,0.0,5.0,any-primary,any-primary,,,,False,,,
13,1,5-10h,5.0,10.0,level,abs_shift_sigma,0.7511793345903341,1.9695333234149084,0.38139965729947095,False,0.0,,XMEAS-41
13,1,5-10h,5.0,10.0,trend,abs_slope_sigma_h,0.39052759266537346,0.7468621213669596,0.5228911488382921,False,0.0,,XMEAS-16
13,1,5-10h,5.0,10.0,residual,residual_std_ratio,1.3350720309909605,1.3681613543196571,0.9758147507790477,False,0.0,,XMEAS-40
13,1,5-10h,5.0,10.0,diff,diff_std_ratio,1.3827530027297301,1.4051245046201666,0.9840786337318316,False,0.0,,XMEAS-40
13,1,5-10h,5.0,10.0,any-primary,any-primary,,,,False,,,
13,1,10-15h,10.0,15.0,level,abs_shift_sigma,7.242215190158349,1.9695333234149084,3.677122445230484,True,10.0,XMEAS-1;XMEAS-7;XMEAS-13;XMEAS-15;XMEAS-16;XMEAS-20;XMEAS-24;XMEAS-28;XMEAS-30;XMEAS-34,XMEAS-7
13,1,10-15h,10.0,15.0,trend,abs_slope_sigma_h,6.775294082773935,0.7468621213669596,9.071679884331681,True,14.0,XMEAS-1;XMEAS-7;XMEAS-10;XMEAS-11;XMEAS-13;XMEAS-15;XMEAS-16;XMEAS-18;XMEAS-21;XMEAS-22;XMEAS-24;XMEAS-28;XMEAS-30;XMEAS-34,XMEAS-7
13,1,10-15h,10.0,15.0,residual,residual_std_ratio,13.318136598823664,1.3681613543196571,9.734331814573396,True,20.0,XMEAS-1;XMEAS-7;XMEAS-10;XMEAS-11;XMEAS-12;XMEAS-13;XMEAS-14;XMEAS-15;XMEAS-16;XMEAS-18;XMEAS-20;XMEAS-21;XMEAS-22;XMEAS-24;XMEAS-28;XMEAS-30;XMEAS-31;XMEAS-33;XMEAS-34;XMEAS-35,XMEAS-10
13,1,10-15h,10.0,15.0,diff,diff_std_ratio,1.8788805001745168,1.4051245046201666,1.3371630015679046,True,1.0,XMEAS-10,XMEAS-10
13,1,10-15h,10.0,15.0,any-primary,any-primary,,,,True,,,
13,2,0-5h,0.0,5.0,level,abs_shift_sigma,0.6331524158052997,1.9695333234149084,0.32147331973418847,False,0.0,,XMEAS-1
13,2,0-5h,0.0,5.0,trend,abs_slope_sigma_h,0.26634177335491577,0.7468621213669596,0.35661438133646184,False,0.0,,XMEAS-31
13,2,0-5h,0.0,5.0,residual,residual_std_ratio,1.1067463850612156,1.3681613543196571,0.8089297227749611,False,0.0,,XMEAS-29
13,2,0-5h,0.0,5.0,diff,diff_std_ratio,1.289954267578224,1.4051245046201666,0.9180355643480324,False,0.0,,XMEAS-29
13,2,0-5h,0.0,5.0,any-primary,any-primary,,,,False,,,
13,2,5-10h,5.0,10.0,level,abs_shift_sigma,0.9811121846229485,1.9695333234149084,0.4981444959366469,False,0.0,,XMEAS-1
13,2,5-10h,5.0,10.0,trend,abs_slope_sigma_h,0.4724514064278134,0.7468621213669596,0.6325818285751319,False,0.0,,XMEAS-20
13,2,5-10h,5.0,10.0,residual,residual_std_ratio,1.2093426004970422,1.3681613543196571,0.8839181114704191,False,0.0,,XMEAS-13
13,2,5-10h,5.0,10.0,diff,diff_std_ratio,1.1395557671950107,1.4051245046201666,0.8109998533568067,False,0.0,,XMEAS-28
13,2,5-10h,5.0,10.0,any-primary,any-primary,,,,False,,,
13,2,10-15h,10.0,15.0,level,abs_shift_sigma,9.383075518829342,1.9695333234149084,4.7641110750847,True,16.0,XMEAS-1;XMEAS-7;XMEAS-10;XMEAS-13;XMEAS-15;XMEAS-16;XMEAS-18;XMEAS-20;XMEAS-24;XMEAS-27;XMEAS-28;XMEAS-30;XMEAS-31;XMEAS-33;XMEAS-34;XMEAS-38,XMEAS-30
13,2,10-15h,10.0,15.0,trend,abs_slope_sigma_h,13.765659735830216,0.7468621213669596,18.431326669285806,True,22.0,XMEAS-1;XMEAS-3;XMEAS-7;XMEAS-10;XMEAS-11;XMEAS-13;XMEAS-15;XMEAS-16;XMEAS-18;XMEAS-20;XMEAS-21;XMEAS-22;XMEAS-24;XMEAS-25;XMEAS-27;XMEAS-28;XMEAS-30;XMEAS-31;XMEAS-33;XMEAS-34;XMEAS-35;XMEAS-38,XMEAS-7
13,2,10-15h,10.0,15.0,residual,residual_std_ratio,37.1715351656382,1.3681613543196571,27.168970274067135,True,24.0,XMEAS-1;XMEAS-7;XMEAS-9;XMEAS-10;XMEAS-11;XMEAS-12;XMEAS-13;XMEAS-14;XMEAS-15;XMEAS-16;XMEAS-18;XMEAS-20;XMEAS-21;XMEAS-22;XMEAS-24;XMEAS-25;XMEAS-27;XMEAS-28;XMEAS-29;XMEAS-30;XMEAS-31;XMEAS-33;XMEAS-34;XMEAS-38,XMEAS-7
13,2,10-15h,10.0,15.0,diff,diff_std_ratio,3.8857890696217545,1.4051245046201666,2.765441109912293,True,4.0,XMEAS-7;XMEAS-10;XMEAS-13;XMEAS-16,XMEAS-10
13,2,10-15h,10.0,15.0,any-primary,any-primary,,,,True,,,
13,3,0-5h,0.0,5.0,level,abs_shift_sigma,0.6930978096869789,1.9695333234149084,0.35190966380057975,False,0.0,,XMEAS-1
13,3,0-5h,0.0,5.0,trend,abs_slope_sigma_h,0.29284173727538776,0.7468621213669596,0.392096116401523,False,0.0,,XMEAS-1
13,3,0-5h,0.0,5.0,residual,residual_std_ratio,1.0853630688471791,1.3681613543196571,0.7933004871248505,False,0.0,,XMEAS-39
13,3,0-5h,0.0,5.0,diff,diff_std_ratio,1.171666763684394,1.4051245046201666,0.8338526300209383,False,0.0,,XMEAS-33
13,3,0-5h,0.0,5.0,any-primary,any-primary,,,,False,,,
13,3,5-10h,5.0,10.0,level,abs_shift_sigma,1.3987367200036234,1.9695333234149084,0.710186876949307,False,0.0,,XMEAS-18
13,3,5-10h,5.0,10.0,trend,abs_slope_sigma_h,0.49318493333169233,0.7468621213669596,0.6603426780153618,False,0.0,,XMEAS-18
13,3,5-10h,5.0,10.0,residual,residual_std_ratio,1.1241220417939604,1.3681613543196571,0.8216297282808067,False,0.0,,XMEAS-27
13,3,5-10h,5.0,10.0,diff,diff_std_ratio,1.2440293932874427,1.4051245046201666,0.885351717372354,False,0.0,,XMEAS-24
13,3,5-10h,5.0,10.0,any-primary,any-primary,,,,False,,,
13,3,10-15h,10.0,15.0,level,abs_shift_sigma,7.96859799833382,1.9695333234149084,4.045932050805484,True,10.0,XMEAS-1;XMEAS-10;XMEAS-11;XMEAS-15;XMEAS-20;XMEAS-21;XMEAS-24;XMEAS-28;XMEAS-30;XMEAS-34,XMEAS-10
13,3,10-15h,10.0,15.0,trend,abs_slope_sigma_h,3.8382326438371392,0.7468621213669596,5.139144875646037,True,14.0,XMEAS-1;XMEAS-7;XMEAS-10;XMEAS-11;XMEAS-13;XMEAS-15;XMEAS-16;XMEAS-20;XMEAS-24;XMEAS-28;XMEAS-30;XMEAS-33;XMEAS-34;XMEAS-35,XMEAS-30
13,3,10-15h,10.0,15.0,residual,residual_std_ratio,9.31560898636176,1.3681613543196571,6.808852593994013,True,13.0,XMEAS-7;XMEAS-10;XMEAS-11;XMEAS-13;XMEAS-15;XMEAS-16;XMEAS-18;XMEAS-21;XMEAS-22;XMEAS-24;XMEAS-28;XMEAS-30;XMEAS-34,XMEAS-10
13,3,10-15h,10.0,15.0,diff,diff_std_ratio,1.6665682530569101,1.4051245046201666,1.1860644715661102,True,1.0,XMEAS-10,XMEAS-10
13,3,10-15h,10.0,15.0,any-primary,any-primary,,,,True,,,
13,4,0-5h,0.0,5.0,level,abs_shift_sigma,0.5063953915808823,1.9695333234149084,0.25711440652492246,False,0.0,,XMEAS-33
13,4,0-5h,0.0,5.0,trend,abs_slope_sigma_h,0.150930361257567,0.7468621213669596,0.20208597670119305,False,0.0,,XMEAS-37
13,4,0-5h,0.0,5.0,residual,residual_std_ratio,1.1163794117027073,1.3681613543196571,0.8159705784540647,False,0.0,,XMEAS-33
13,4,0-5h,0.0,5.0,diff,diff_std_ratio,1.1359792027362832,1.4051245046201666,0.8084544814364056,False,0.0,,XMEAS-38
13,4,0-5h,0.0,5.0,any-primary,any-primary,,,,False,,,
13,4,5-10h,5.0,10.0,level,abs_shift_sigma,0.7640125568573517,1.9695333234149084,0.3879155268785479,False,0.0,,XMEAS-20
13,4,5-10h,5.0,10.0,trend,abs_slope_sigma_h,0.3908280453364332,0.7468621213669596,0.523293435502007,False,0.0,,XMEAS-30
13,4,5-10h,5.0,10.0,residual,residual_std_ratio,1.1168539159642368,1.3681613543196571,0.8163173973873955,False,0.0,,XMEAS-41
13,4,5-10h,5.0,10.0,diff,diff_std_ratio,1.1672368839753795,1.4051245046201666,0.8306999701004483,False,0.0,,XMEAS-23
13,4,5-10h,5.0,10.0,any-primary,any-primary,,,,False,,,
13,4,10-15h,10.0,15.0,level,abs_shift_sigma,8.840918226517315,1.9695333234149084,4.488839118085264,True,9.0,XMEAS-7;XMEAS-10;XMEAS-13;XMEAS-16;XMEAS-21;XMEAS-24;XMEAS-28;XMEAS-30;XMEAS-34,XMEAS-16
13,4,10-15h,10.0,15.0,trend,abs_slope_sigma_h,3.1179459587644964,0.7468621213669596,4.1747276633307,True,16.0,XMEAS-1;XMEAS-7;XMEAS-10;XMEAS-13;XMEAS-15;XMEAS-16;XMEAS-18;XMEAS-20;XMEAS-24;XMEAS-27;XMEAS-28;XMEAS-30;XMEAS-31;XMEAS-33;XMEAS-34;XMEAS-38,XMEAS-30
13,4,10-15h,10.0,15.0,residual,residual_std_ratio,17.470702825482686,1.3681613543196571,12.769475449896996,True,16.0,XMEAS-1;XMEAS-7;XMEAS-10;XMEAS-11;XMEAS-12;XMEAS-13;XMEAS-15;XMEAS-16;XMEAS-18;XMEAS-20;XMEAS-21;XMEAS-22;XMEAS-24;XMEAS-28;XMEAS-30;XMEAS-34,XMEAS-7
13,4,10-15h,10.0,15.0,diff,diff_std_ratio,2.1931844689009985,1.4051245046201666,1.5608470720492205,True,1.0,XMEAS-10,XMEAS-10
13,4,10-15h,10.0,15.0,any-primary,any-primary,,,,True,,,
13,5,0-5h,0.0,5.0,level,abs_shift_sigma,0.5374874447916627,1.9695333234149084,0.2729009143443844,False,0.0,,XMEAS-18
13,5,0-5h,0.0,5.0,trend,abs_slope_sigma_h,0.34820644235719567,0.7468621213669596,0.46622587007074845,False,0.0,,XMEAS-40
13,5,0-5h,0.0,5.0,residual,residual_std_ratio,1.0980699579032116,1.3681613543196571,0.8025880532557848,False,0.0,,XMEAS-9
13,5,0-5h,0.0,5.0,diff,diff_std_ratio,1.2181260117518167,1.4051245046201666,0.8669167805034478,False,0.0,,XMEAS-28
13,5,0-5h,0.0,5.0,any-primary,any-primary,,,,False,,,
13,5,5-10h,5.0,10.0,level,abs_shift_sigma,0.6008639399122249,1.9695333234149084,0.3050793468527899,False,0.0,,XMEAS-18
13,5,5-10h,5.0,10.0,trend,abs_slope_sigma_h,0.32097571094935295,0.7468621213669596,0.4297656846780241,False,0.0,,XMEAS-10
13,5,5-10h,5.0,10.0,residual,residual_std_ratio,1.1918016946380603,1.3681613543196571,0.8710973240657752,False,0.0,,XMEAS-36
13,5,5-10h,5.0,10.0,diff,diff_std_ratio,1.2528848082247435,1.4051245046201666,0.8916539453302207,False,0.0,,XMEAS-34
13,5,5-10h,5.0,10.0,any-primary,any-primary,,,,False,,,
13,5,10-15h,10.0,15.0,level,abs_shift_sigma,11.462921252888849,1.9695333234149084,5.820120490783913,True,9.0,XMEAS-7;XMEAS-10;XMEAS-11;XMEAS-13;XMEAS-16;XMEAS-21;XMEAS-22;XMEAS-30;XMEAS-34,XMEAS-10
13,5,10-15h,10.0,15.0,trend,abs_slope_sigma_h,10.364993439438468,0.7468621213669596,13.878054788034675,True,15.0,XMEAS-7;XMEAS-10;XMEAS-11;XMEAS-13;XMEAS-16;XMEAS-18;XMEAS-20;XMEAS-21;XMEAS-22;XMEAS-24;XMEAS-28;XMEAS-30;XMEAS-31;XMEAS-33;XMEAS-34,XMEAS-10
13,5,10-15h,10.0,15.0,residual,residual_std_ratio,13.62058618210188,1.3681613543196571,9.9553946170881,True,18.0,XMEAS-7;XMEAS-9;XMEAS-10;XMEAS-11;XMEAS-12;XMEAS-13;XMEAS-15;XMEAS-16;XMEAS-18;XMEAS-20;XMEAS-21;XMEAS-22;XMEAS-24;XMEAS-27;XMEAS-28;XMEAS-30;XMEAS-33;XMEAS-34,XMEAS-10
13,5,10-15h,10.0,15.0,diff,diff_std_ratio,2.3124246008190212,1.4051245046201666,1.6457079733614894,True,1.0,XMEAS-10,XMEAS-10
13,5,10-15h,10.0,15.0,any-primary,any-primary,,,,True,,,
